transaction_id,customer_id,product_id,transaction_date,quantity,total_amount
2280,831,70,2022-08-15,4,1742.2
2281,825,61,2023-05-20,1,108.9
2282,153,56,2025-01-09,4,691.44
2283,137,8,2024-06-24,4,1784.6
2284,291,74,2023-08-31,3,1348.05
2285,629,40,2023-11-30,2,592.1
2286,94,29,2024-08-30,2,662.1
2287,450,51,2022-12-31,3,1135.35
2288,872,83,2022-10-14,5,627.8
2289,33,36,2024-01-22,2,782.74
2290,66,81,2023-06-16,1,308.87
2291,771,4,2024-10-19,2,281.24
2292,296,24,2024-04-20,2,249.12
2293,418,35,2022-03-18,1,62.35
2294,405,92,2024-09-30,4,612.88
2295,450,92,2023-03-12,1,153.22
2296,572,57,2022-05-04,3,394.32
2297,666,66,2022-09-04,1,136.18
2298,27,3,2022-05-14,5,2362.25
2299,453,73,2024-04-07,1,479.1
2300,510,73,2024-04-22,2,958.2
2301,37,20,2022-11-07,3,949.71
2302,974,88,2022-09-17,3,518.79
2303,426,100,2022-05-17,5,214.9
2304,347,21,2023-09-08,3,1359.39
2305,531,6,2022-09-09,2,795.06
2306,521,11,2023-07-04,3,787.11
2307,292,73,2022-10-11,5,2395.5
2308,80,44,2024-08-19,2,217.1
2309,163,54,2024-03-29,4,832.32
2310,827,7,2024-07-14,4,1537.36
2311,259,27,2023-08-17,2,481.94
2312,632,7,2023-09-01,3,1153.02
2313,759,7,2023-03-22,3,1153.02
2314,519,48,2024-06-10,4,711.68
2315,650,36,2022-06-14,2,782.74
2316,484,31,2023-06-01,3,93.48
2317,88,95,2022-03-24,5,1696.45
2318,695,77,2023-02-13,4,272.72
2319,663,66,2024-08-12,2,272.36
2320,47,17,2023-01-06,4,538.56
2321,90,79,2023-05-17,1,328.53
2322,932,46,2023-06-19,3,1144.2
2323,385,46,2023-03-02,4,1525.6
2324,995,79,2023-12-31,3,985.59
2325,830,49,2024-03-17,3,1252.56
2326,847,65,2023-12-24,3,924.36
2327,395,54,2024-03-19,4,832.32
2328,488,25,2023-01-05,4,451.36
2329,134,32,2022-03-20,5,307.95
2330,187,99,2024-12-09,2,844.16
2331,474,52,2022-02-26,1,343.8
2332,499,47,2024-12-09,3,1450.56
2333,62,12,2024-03-28,2,955.48
2334,225,31,2022-07-26,2,62.32
2335,936,68,2023-09-13,5,708.05
2336,38,74,2023-01-10,2,898.7
2337,760,62,2022-08-26,2,701.02
2338,416,42,2023-05-02,1,383.96
2339,985,32,2023-02-01,3,184.77
2340,279,4,2024-10-24,4,562.48
2341,597,61,2022-12-05,3,326.7
2342,561,21,2022-12-10,2,906.26
2343,918,6,2023-10-06,4,1590.12
2344,378,12,2022-10-11,3,1433.22
2345,913,93,2022-11-11,4,980.88
2346,898,3,2022-07-26,5,2362.25
2347,759,64,2023-12-31,3,1337.79
2348,583,85,2023-04-04,1,51.32
2349,544,57,2022-05-22,3,394.32
2350,698,60,2024-09-28,1,29.49
2351,301,79,2024-07-01,4,1314.12
2352,394,84,2022-08-25,4,49.04
2353,115,54,2023-03-30,5,1040.4
2354,99,39,2024-04-01,1,470.86
2355,824,52,2023-04-04,4,1375.2
2356,323,18,2024-02-29,1,179.22
2357,239,92,2023-11-15,5,766.1
2358,596,18,2023-10-29,3,537.66
2359,133,99,2022-03-12,3,1266.24
2360,882,9,2023-07-11,5,2001.65
2361,784,14,2024-07-10,3,723.51
2362,800,5,2023-10-16,5,1410.35
2363,887,87,2022-04-17,1,298.5
2364,243,54,2022-04-21,1,208.08
2365,754,5,2024-07-14,2,564.14
2366,629,23,2024-07-15,5,137.9
2367,974,62,2022-07-31,1,350.51
2368,769,4,2024-10-20,1,140.62
2369,853,31,2023-12-27,5,155.8
2370,536,83,2023-11-21,1,125.56
2371,16,25,2023-04-19,2,225.68
2372,610,54,2024-07-22,2,416.16
2373,609,87,2023-01-12,1,298.5
2374,717,38,2023-11-03,4,1703.84
2375,267,53,2022-01-19,2,175.16
2376,68,38,2022-03-25,1,425.96
2377,207,8,2022-02-03,3,1338.45
2378,113,83,2023-12-29,4,502.24
2379,270,83,2023-11-13,5,627.8
2380,313,90,2024-09-27,5,299.9
2381,722,7,2022-03-07,1,384.34
2382,694,71,2022-07-03,4,1341.6
2383,385,2,2024-03-28,2,96.34
2384,476,16,2023-02-13,2,373.32
2385,342,44,2023-10-14,2,217.1
2386,341,91,2022-06-25,4,513.08
2387,33,69,2024-03-19,4,541.72
2388,208,48,2024-02-12,1,177.92
2389,100,18,2023-05-14,5,896.1
2390,840,9,2022-03-11,1,400.33
2391,140,64,2022-05-09,1,445.93
2392,350,71,2022-06-14,4,1341.6
2393,22,7,2023-06-12,1,384.34
2394,468,38,2023-12-19,1,425.96
2395,107,26,2024-08-10,1,153.85
2396,381,83,2022-07-03,5,627.8
2397,910,77,2024-05-10,2,136.36
2398,650,17,2024-04-21,3,403.92
2399,206,41,2023-03-27,2,676.28
2400,128,87,2023-03-24,2,597.0
2401,161,29,2024-05-04,2,662.1
2402,63,44,2024-05-17,3,325.65
2403,105,33,2024-07-06,1,206.33
2404,820,23,2022-12-13,3,82.74
2405,840,48,2024-12-12,4,711.68
2406,312,98,2023-10-11,1,463.89
2407,938,55,2022-07-22,3,937.14
2408,265,62,2024-11-27,4,1402.04
2409,516,80,2024-07-06,5,891.0
2410,349,84,2022-12-30,3,36.78
2411,15,47,2023-08-30,3,1450.56
2412,883,59,2022-01-20,2,630.76
2413,879,94,2023-10-28,3,275.13
2414,482,92,2023-12-18,4,612.88
2415,712,30,2024-05-10,3,979.53
2416,469,60,2022-10-10,4,117.96
2417,520,73,2024-12-01,4,1916.4
2418,372,54,2022-11-25,4,832.32
2419,343,18,2023-10-01,1,179.22
2420,504,86,2022-06-20,1,426.31
2421,17,5,2022-04-07,2,564.14
2422,179,62,2023-09-19,1,350.51
2423,723,79,2023-03-09,3,985.59
2424,895,14,2022-12-09,2,482.34
2425,170,26,2024-05-09,1,153.85
2426,700,61,2022-08-18,5,544.5
2427,798,92,2024-06-01,1,153.22
2428,570,96,2022-10-20,5,1197.65
2429,405,14,2023-02-02,1,241.17
2430,378,52,2022-02-02,4,1375.2
2431,431,31,2022-08-08,5,155.8
2432,920,62,2022-07-30,3,1051.53
2433,468,7,2023-09-07,5,1921.7
2434,603,32,2024-12-23,5,307.95
2435,606,51,2023-10-09,2,756.9
2436,276,65,2024-10-04,3,924.36
2437,175,60,2023-04-07,5,147.45
2438,922,94,2025-01-10,5,458.55
2439,161,49,2023-09-27,2,835.04
2440,549,47,2023-05-21,1,483.52
2441,302,39,2023-10-12,1,470.86
2442,306,53,2022-10-31,1,87.58
2443,536,56,2023-11-14,5,864.3
2444,413,93,2022-04-26,3,735.66
2445,821,35,2022-07-23,2,124.7
2446,763,71,2024-09-16,3,1006.2
2447,839,54,2023-12-15,5,1040.4
2448,401,3,2023-08-24,4,1889.8
2449,870,76,2022-04-25,4,578.6
2450,548,40,2024-05-04,3,888.15
2451,731,23,2023-07-09,3,82.74
2452,483,30,2024-01-20,2,653.02
2453,708,89,2024-09-21,4,1163.52
2454,333,93,2022-07-11,4,980.88
2455,34,69,2023-03-16,3,406.29
2456,788,31,2022-12-01,1,31.16
2457,19,11,2022-09-07,4,1049.48
2458,984,25,2023-09-21,1,112.84
2459,85,95,2022-12-06,5,1696.45
2460,104,26,2024-12-13,2,307.7
2461,123,25,2022-09-06,4,451.36
2462,42,5,2024-05-02,4,1128.28
2463,36,37,2024-09-26,5,1418.0
2464,238,100,2024-05-26,3,128.94
2465,75,85,2022-08-07,4,205.28
2466,902,19,2022-06-12,4,245.36
2467,212,44,2023-07-26,5,542.75
2468,75,91,2024-09-20,1,128.27
2469,296,43,2022-02-09,4,1407.92
2470,511,84,2023-09-28,5,61.3
2471,218,17,2023-09-04,5,673.2
2472,873,64,2022-02-06,3,1337.79
2473,200,45,2022-10-23,5,984.3
2474,790,23,2022-07-21,2,55.16
2475,739,61,2024-12-28,3,326.7
2476,338,85,2022-09-26,5,256.6
2477,797,29,2023-06-04,4,1324.2
2478,224,47,2022-05-11,3,1450.56
2479,548,63,2022-07-21,5,2037.85
2480,36,74,2024-08-24,2,898.7
2481,443,74,2024-07-09,1,449.35
2482,184,42,2024-04-11,3,1151.88
2483,209,99,2024-02-13,3,1266.24
2484,909,62,2022-01-28,3,1051.53
2485,416,54,2023-04-14,4,832.32
2486,302,1,2023-02-01,3,1310.88
2487,715,19,2022-09-27,2,122.68
2488,278,25,2023-07-13,4,451.36
2489,43,8,2022-04-24,1,446.15
2490,206,17,2022-07-10,5,673.2
2491,709,53,2022-06-03,2,175.16
2492,996,47,2023-02-03,3,1450.56
2493,15,97,2023-11-04,3,975.18
2494,828,87,2022-11-17,4,1194.0
2495,891,79,2022-10-23,4,1314.12
2496,66,10,2024-05-24,5,124.45
2497,703,80,2024-03-09,2,356.4
2498,319,74,2024-08-01,2,898.7
2499,162,67,2023-03-04,5,1328.85
2500,212,57,2024-09-24,3,394.32
2501,607,44,2024-07-23,4,434.2
2502,944,15,2023-11-04,3,995.04
2503,352,19,2024-10-03,2,122.68
2504,433,9,2022-02-02,3,1200.99
2505,723,39,2022-06-11,3,1412.58
2506,245,50,2024-04-30,5,992.8
2507,240,80,2022-02-27,4,712.8
2508,709,72,2024-10-08,4,306.32
2509,478,86,2023-05-06,1,426.31
2510,6,44,2024-05-26,1,108.55
2511,901,21,2022-05-07,3,1359.39
2512,498,21,2023-07-03,5,2265.65
2513,686,6,2023-06-12,5,1987.65
2514,34,52,2025-01-05,3,1031.4
2515,618,60,2023-07-07,2,58.98
2516,179,37,2022-08-05,2,567.2
2517,848,67,2024-02-20,2,531.54
2518,885,97,2023-11-15,4,1300.24
2519,682,73,2022-06-04,1,479.1
2520,291,70,2022-03-30,3,1306.65
2521,911,96,2022-11-08,2,479.06
2522,886,18,2023-08-06,2,358.44
2523,679,20,2022-05-18,3,949.71
2524,554,20,2025-01-03,2,633.14
2525,642,10,2022-09-11,3,74.67
2526,646,95,2022-11-13,5,1696.45
2527,765,91,2024-12-27,5,641.35
2528,449,45,2023-02-06,2,393.72
2529,111,60,2022-11-17,1,29.49
2530,615,36,2022-03-05,4,1565.48
2531,391,89,2024-11-14,4,1163.52
2532,559,46,2023-09-20,4,1525.6
2533,209,38,2023-08-27,2,851.92
2534,710,50,2022-12-06,3,595.68
2535,518,17,2022-04-05,5,673.2
2536,706,37,2023-07-31,5,1418.0
2537,440,67,2024-10-11,4,1063.08
2538,326,29,2022-01-22,5,1655.25
2539,549,58,2024-05-10,2,899.3
2540,527,78,2024-03-04,5,70.3
2541,271,71,2022-03-12,3,1006.2
2542,362,51,2023-03-17,5,1892.25
2543,161,71,2022-10-27,2,670.8
2544,443,55,2024-07-13,3,937.14
2545,576,98,2024-02-25,1,463.89
2546,680,57,2022-04-28,4,525.76
2547,184,9,2023-09-25,5,2001.65
2548,558,35,2024-09-09,1,62.35
2549,777,87,2023-03-09,5,1492.5
2550,932,72,2022-09-04,5,382.9
2551,725,18,2024-11-17,1,179.22
2552,905,62,2024-09-01,4,1402.04
2553,520,5,2023-12-08,4,1128.28
2554,976,74,2024-05-07,4,1797.4
2555,961,74,2023-01-23,5,2246.75
2556,5,30,2022-12-27,5,1632.55
2557,908,5,2022-02-19,5,1410.35
2558,881,39,2024-03-06,1,470.86
2559,987,93,2022-04-05,2,490.44
2560,427,20,2022-10-15,4,1266.28
2561,178,43,2023-06-20,4,1407.92
2562,576,87,2022-08-27,3,895.5
2563,133,37,2023-01-12,5,1418.0
2564,283,55,2024-09-15,2,624.76
2565,773,62,2022-07-12,1,350.51
2566,678,75,2024-10-09,3,1179.06
2567,630,67,2023-10-30,5,1328.85
2568,203,39,2022-06-12,2,941.72
2569,265,71,2025-01-15,1,335.4
2570,343,50,2024-07-09,2,397.12
2571,561,83,2023-01-02,3,376.68
2572,712,60,2022-08-11,4,117.96
2573,911,32,2023-02-17,2,123.18
2574,467,55,2024-11-22,3,937.14
2575,432,50,2022-10-03,1,198.56
2576,560,74,2023-04-02,4,1797.4
2577,743,52,2023-09-01,4,1375.2
2578,431,10,2023-11-29,3,74.67
2579,390,61,2024-06-07,5,544.5
2580,174,74,2023-06-04,1,449.35
2581,95,38,2023-08-12,4,1703.84
2582,298,85,2024-05-29,4,205.28
2583,175,65,2023-09-07,4,1232.48
2584,109,75,2022-10-04,2,786.04
2585,65,20,2023-04-30,1,316.57
2586,518,80,2022-06-12,1,178.2
2587,406,69,2022-09-14,4,541.72
2588,137,25,2024-02-11,4,451.36
2589,225,71,2022-01-17,1,335.4
2590,144,2,2024-11-05,1,48.17
2591,383,36,2024-10-24,4,1565.48
2592,703,5,2023-02-23,2,564.14
2593,546,72,2023-07-20,4,306.32
2594,767,81,2022-06-01,4,1235.48
2595,474,77,2023-12-11,5,340.9
2596,531,37,2022-05-18,3,850.8
2597,689,87,2022-06-27,4,1194.0
2598,155,59,2024-07-22,1,315.38
2599,195,79,2025-01-05,2,657.06
2600,883,4,2022-04-18,5,703.1
2601,769,64,2022-04-05,5,2229.65
2602,361,79,2024-05-30,1,328.53
2603,800,38,2023-02-01,2,851.92
2604,773,99,2022-05-15,1,422.08
2605,948,51,2024-10-23,1,378.45
2606,150,43,2022-11-25,1,351.98
2607,125,12,2023-03-31,4,1910.96
2608,587,19,2023-08-24,3,184.02
2609,817,37,2022-01-18,1,283.6
2610,216,79,2024-10-02,2,657.06
2611,623,57,2022-08-18,5,657.2
2612,701,41,2023-01-25,3,1014.42
2613,740,75,2024-11-06,3,1179.06
2614,106,91,2022-02-12,4,513.08
2615,282,8,2024-07-12,2,892.3
2616,542,54,2023-11-29,5,1040.4
2617,218,43,2023-09-27,3,1055.94
2618,783,61,2024-06-16,5,544.5
2619,622,95,2024-02-18,1,339.29
2620,128,73,2023-11-29,5,2395.5
2621,806,3,2022-07-20,5,2362.25
2622,687,29,2024-06-17,4,1324.2
2623,932,77,2023-07-10,1,68.18
2624,252,42,2024-01-16,4,1535.84
2625,176,82,2023-09-25,2,826.6
2626,769,7,2024-08-20,4,1537.36
2627,345,26,2023-01-24,3,461.55
2628,100,34,2022-10-16,4,48.6
2629,926,67,2024-06-12,5,1328.85
2630,34,18,2022-10-15,4,716.88
2631,489,24,2023-12-16,2,249.12
2632,968,43,2023-05-01,5,1759.9
2633,919,13,2023-12-01,3,906.06
2634,558,57,2023-01-04,2,262.88
2635,997,98,2024-02-19,4,1855.56
2636,513,21,2022-07-08,1,453.13
2637,971,87,2022-10-08,2,597.0
2638,822,54,2024-03-30,5,1040.4
2639,905,9,2022-07-24,1,400.33
2640,403,33,2024-08-30,1,206.33
2641,444,83,2023-07-12,5,627.8
2642,801,24,2023-06-09,2,249.12
2643,384,81,2022-12-23,1,308.87
2644,410,98,2022-11-24,2,927.78
2645,544,59,2022-12-21,4,1261.52
2646,905,81,2023-10-27,5,1544.35
2647,512,96,2022-03-08,1,239.53
2648,786,51,2024-10-30,3,1135.35
2649,903,50,2023-02-18,1,198.56
2650,395,8,2023-08-13,3,1338.45
2651,909,52,2022-02-17,4,1375.2
2652,745,80,2022-08-31,4,712.8
2653,313,5,2024-02-06,5,1410.35
2654,784,60,2023-11-11,3,88.47
2655,862,13,2023-04-29,4,1208.08
2656,949,25,2023-10-30,3,338.52
2657,609,45,2024-12-26,1,196.86
2658,885,93,2022-02-21,5,1226.1
2659,439,42,2023-02-16,4,1535.84
2660,230,67,2023-01-18,3,797.31
2661,401,74,2024-07-12,1,449.35
2662,773,100,2022-01-26,3,128.94
2663,476,45,2023-09-04,4,787.44
2664,653,97,2022-06-23,4,1300.24
2665,684,93,2023-06-19,1,245.22
2666,969,81,2023-08-13,2,617.74
2667,659,31,2022-10-09,3,93.48
2668,699,71,2022-07-24,1,335.4
2669,683,55,2024-05-02,3,937.14
2670,172,51,2022-10-16,5,1892.25
2671,869,42,2024-05-04,2,767.92
2672,418,86,2022-02-12,3,1278.93
2673,135,32,2024-05-16,1,61.59
2674,21,6,2022-03-31,3,1192.59
2675,214,67,2024-11-09,2,531.54
2676,75,57,2022-01-17,4,525.76
2677,501,20,2023-09-04,2,633.14
2678,137,39,2023-01-26,2,941.72
2679,720,19,2024-07-20,3,184.02
2680,761,32,2022-06-01,5,307.95
2681,607,65,2022-10-18,5,1540.6
2682,444,52,2024-06-21,1,343.8
2683,376,56,2023-04-30,5,864.3
2684,124,100,2024-12-26,2,85.96
2685,707,13,2022-08-04,5,1510.1
2686,151,78,2022-03-29,2,28.12
2687,906,71,2024-04-13,2,670.8
2688,376,63,2023-11-06,5,2037.85
2689,937,79,2024-07-04,3,985.59
2690,29,87,2024-12-30,3,895.5
2691,752,2,2024-10-18,4,192.68
2692,453,76,2024-10-23,1,144.65
2693,159,11,2023-06-14,1,262.37
2694,615,43,2022-07-13,3,1055.94
2695,508,79,2024-01-06,3,985.59
2696,968,94,2022-08-31,1,91.71
2697,170,98,2022-07-30,1,463.89
2698,920,11,2022-05-19,3,787.11
2699,834,60,2024-04-20,4,117.96
2700,879,82,2023-07-07,3,1239.9
2701,136,24,2023-09-29,5,622.8
2702,828,100,2023-02-04,4,171.92
2703,120,10,2023-04-30,2,49.78
2704,733,92,2022-10-26,4,612.88
2705,667,74,2023-12-28,4,1797.4
2706,951,4,2024-07-26,1,140.62
2707,629,84,2024-12-01,1,12.26
2708,105,98,2024-12-08,1,463.89
2709,844,35,2022-03-25,2,124.7
2710,396,68,2024-05-08,1,141.61
2711,80,84,2022-02-19,4,49.04
2712,329,43,2024-06-17,2,703.96
2713,275,57,2022-01-28,3,394.32
2714,408,41,2022-11-09,5,1690.7
2715,598,95,2024-05-28,2,678.58
2716,438,47,2022-04-04,1,483.52
2717,326,53,2023-02-04,3,262.74
2718,115,12,2023-03-17,2,955.48
2719,424,76,2023-04-11,2,289.3
2720,594,26,2023-05-15,5,769.25
2721,128,49,2022-11-28,1,417.52
2722,121,28,2022-11-20,1,73.18
2723,582,22,2024-07-31,2,119.16
2724,69,36,2023-09-02,4,1565.48
2725,890,51,2023-04-12,2,756.9
2726,116,25,2024-05-18,5,564.2
2727,387,90,2023-06-26,1,59.98
2728,604,32,2023-08-07,5,307.95
2729,806,64,2023-03-09,3,1337.79
2730,918,54,2024-03-03,3,624.24
2731,164,9,2023-04-25,3,1200.99
2732,583,93,2023-04-07,2,490.44
2733,767,30,2024-04-02,5,1632.55
2734,888,39,2022-12-20,4,1883.44
2735,939,36,2023-04-02,2,782.74
2736,75,14,2024-05-07,3,723.51
2737,932,49,2022-03-06,2,835.04
2738,661,12,2022-08-15,4,1910.96
2739,978,44,2023-06-27,4,434.2
2740,148,65,2023-12-05,3,924.36
2741,610,29,2022-03-05,5,1655.25
2742,893,8,2024-07-26,1,446.15
2743,277,97,2022-11-11,1,325.06
2744,348,58,2024-01-14,4,1798.6
2745,272,26,2022-08-16,4,615.4
2746,976,82,2024-03-07,4,1653.2
2747,216,79,2023-10-17,2,657.06
2748,580,4,2024-05-08,2,281.24
2749,714,86,2023-07-01,2,852.62
2750,294,66,2024-09-19,2,272.36
2751,286,12,2024-01-04,4,1910.96
2752,54,39,2024-02-15,4,1883.44
2753,814,85,2023-12-22,5,256.6
2754,958,29,2022-06-22,2,662.1
2755,331,73,2023-09-02,4,1916.4
2756,612,79,2024-12-31,1,328.53
2757,211,40,2023-11-19,5,1480.25
2758,922,44,2023-06-10,4,434.2
2759,82,70,2023-10-21,1,435.55
2760,424,77,2023-02-16,5,340.9
2761,912,38,2023-08-08,1,425.96
2762,290,60,2022-07-29,2,58.98
2763,159,61,2022-06-09,3,326.7
2764,372,29,2024-01-25,5,1655.25
2765,772,68,2022-03-13,5,708.05
2766,96,16,2022-10-06,2,373.32
2767,266,20,2024-05-25,1,316.57
2768,622,61,2022-05-16,3,326.7
2769,362,55,2024-02-05,3,937.14
2770,797,41,2023-04-07,2,676.28
2771,552,18,2022-04-03,4,716.88
2772,317,49,2022-10-09,4,1670.08
2773,446,60,2024-04-28,4,117.96
2774,187,42,2023-08-06,4,1535.84
2775,89,65,2023-05-11,3,924.36
2776,678,6,2024-04-05,2,795.06
2777,553,56,2024-04-29,4,691.44
2778,847,40,2024-05-10,2,592.1
2779,102,86,2022-11-03,2,852.62
2780,795,57,2024-09-04,1,131.44
2781,673,25,2023-08-15,1,112.84
2782,452,20,2024-07-18,1,316.57
2783,3,98,2022-09-05,5,2319.45
2784,319,8,2022-03-20,3,1338.45
2785,409,17,2022-08-27,3,403.92
2786,411,32,2023-02-04,2,123.18
2787,570,18,2022-04-22,4,716.88
2788,899,20,2023-07-30,1,316.57
2789,722,99,2024-01-26,2,844.16
2790,66,86,2024-12-06,2,852.62
2791,681,20,2024-01-21,2,633.14
2792,160,82,2024-05-19,1,413.3
2793,343,13,2024-11-27,4,1208.08
2794,269,78,2024-11-06,4,56.24
2795,447,48,2022-11-21,1,177.92
2796,150,21,2022-01-31,5,2265.65
2797,833,30,2022-11-13,5,1632.55
2798,774,13,2025-01-15,1,302.02
2799,832,80,2023-05-19,5,891.0
2800,713,99,2022-02-17,5,2110.4
2801,829,93,2024-07-19,3,735.66
2802,747,41,2024-10-25,4,1352.56
2803,431,48,2023-05-22,1,177.92
2804,567,73,2022-04-26,4,1916.4
2805,418,50,2022-06-16,2,397.12
2806,235,60,2024-10-04,5,147.45
2807,337,100,2023-07-26,1,42.98
2808,392,8,2023-04-16,5,2230.75
2809,163,66,2023-06-17,1,136.18
2810,644,74,2022-04-18,1,449.35
2811,699,63,2023-07-25,2,815.14
2812,147,53,2023-05-14,2,175.16
2813,189,86,2024-01-12,3,1278.93
2814,284,12,2023-06-06,3,1433.22
2815,215,96,2024-08-21,2,479.06
2816,30,17,2023-09-04,2,269.28
2817,483,88,2023-04-27,5,864.65
2818,510,19,2025-01-14,3,184.02
2819,680,75,2022-07-13,2,786.04
2820,422,42,2023-08-12,2,767.92
2821,891,37,2023-01-12,4,1134.4
2822,75,45,2023-08-29,1,196.86
2823,108,86,2024-10-15,3,1278.93
2824,184,43,2023-11-12,5,1759.9
2825,707,41,2023-11-04,3,1014.42
2826,126,92,2024-02-05,3,459.66
2827,609,1,2023-12-21,4,1747.84
2828,502,16,2024-06-09,4,746.64
2829,474,30,2024-01-04,5,1632.55
2830,75,84,2023-03-13,3,36.78
2831,265,71,2023-05-27,5,1677.0
2832,975,23,2022-08-10,1,27.58
2833,778,87,2024-09-09,4,1194.0
2834,463,46,2023-09-04,3,1144.2
2835,856,72,2023-09-30,4,306.32
2836,670,13,2022-01-26,4,1208.08
2837,132,74,2024-01-15,3,1348.05
2838,973,39,2024-01-20,2,941.72
2839,988,50,2024-09-02,3,595.68
2840,977,85,2023-05-21,2,102.64
2841,870,43,2022-10-24,3,1055.94
2842,6,82,2023-02-03,5,2066.5
2843,200,42,2022-03-25,3,1151.88
2844,379,17,2023-03-31,4,538.56
2845,828,34,2024-05-29,4,48.6
2846,371,14,2024-04-28,1,241.17
2847,39,7,2022-05-21,1,384.34
2848,314,29,2024-05-26,1,331.05
2849,547,85,2022-06-04,1,51.32
2850,361,81,2023-04-15,1,308.87
2851,466,96,2023-03-09,5,1197.65
2852,850,68,2023-11-04,1,141.61
2853,905,21,2023-07-25,5,2265.65
2854,354,26,2024-03-16,5,769.25
2855,314,80,2023-05-14,5,891.0
2856,107,47,2022-04-20,1,483.52
2857,660,32,2024-03-10,1,61.59
2858,579,69,2022-02-01,1,135.43
2859,202,79,2025-01-07,2,657.06
2860,814,26,2023-02-15,4,615.4
2861,35,55,2023-12-19,2,624.76
2862,879,52,2023-01-03,5,1719.0
2863,944,44,2023-07-16,3,325.65
2864,363,57,2023-11-03,2,262.88
2865,242,47,2022-03-22,2,967.04
2866,797,98,2023-04-26,1,463.89
2867,987,25,2023-05-22,2,225.68
2868,119,81,2023-05-18,1,308.87
2869,323,76,2022-08-18,5,723.25
2870,824,89,2024-07-21,4,1163.52
2871,525,6,2023-01-28,1,397.53
2872,464,64,2023-01-13,4,1783.72
2873,131,11,2022-08-16,1,262.37
2874,543,11,2023-10-12,2,524.74
2875,90,9,2024-04-14,3,1200.99
2876,224,100,2023-11-06,4,171.92
2877,284,61,2022-12-31,1,108.9
2878,732,94,2024-12-15,3,275.13
2879,263,90,2023-10-04,3,179.94
2880,362,59,2023-12-15,2,630.76
2881,590,75,2024-06-27,3,1179.06
2882,595,13,2022-05-07,2,604.04
2883,747,56,2024-12-19,5,864.3
2884,168,79,2024-06-19,4,1314.12
2885,760,3,2024-10-04,3,1417.35
2886,393,12,2024-07-14,4,1910.96
2887,418,66,2024-11-29,2,272.36
2888,947,82,2023-08-20,5,2066.5
2889,612,51,2023-03-24,5,1892.25
2890,590,98,2023-03-25,4,1855.56
2891,508,56,2024-12-07,2,345.72
2892,401,50,2023-01-11,4,794.24
2893,153,61,2023-09-24,1,108.9
2894,646,79,2024-05-12,3,985.59
2895,702,38,2024-02-29,3,1277.88
2896,585,75,2023-12-06,2,786.04
2897,972,8,2024-04-14,3,1338.45
2898,738,69,2024-09-19,4,541.72
2899,54,72,2024-12-02,1,76.58
2900,860,66,2023-07-23,5,680.9
2901,669,71,2024-06-28,4,1341.6
2902,101,60,2024-03-18,5,147.45
2903,241,1,2022-08-01,4,1747.84
2904,577,23,2022-01-29,2,55.16
2905,640,72,2022-03-08,4,306.32
2906,346,27,2024-09-11,4,963.88
2907,684,54,2022-05-18,3,624.24
2908,730,31,2023-08-11,2,62.32
2909,521,96,2022-09-13,3,718.59
2910,902,35,2023-09-07,2,124.7
2911,748,82,2024-07-14,3,1239.9
2912,686,10,2022-05-03,5,124.45
2913,894,42,2022-12-28,2,767.92
2914,381,74,2025-01-04,2,898.7
2915,269,7,2022-11-25,5,1921.7
2916,730,32,2024-10-24,1,61.59
2917,581,26,2022-04-18,5,769.25
2918,985,89,2024-01-06,1,290.88
2919,463,48,2022-05-05,4,711.68
2920,843,48,2024-07-05,3,533.76
2921,80,24,2024-12-11,2,249.12
2922,147,62,2023-11-03,5,1752.55
2923,189,59,2022-02-19,2,630.76
2924,520,24,2024-05-01,5,622.8
2925,136,63,2023-07-23,3,1222.71
2926,100,43,2024-05-05,4,1407.92
2927,236,8,2024-08-29,1,446.15
2928,969,23,2022-11-03,2,55.16
2929,526,63,2024-06-07,5,2037.85
2930,91,55,2024-12-05,5,1561.9
2931,929,56,2022-11-09,1,172.86
2932,580,10,2023-06-01,1,24.89
2933,516,39,2024-05-18,5,2354.3
2934,27,46,2022-08-02,1,381.4
2935,531,12,2023-01-23,5,2388.7
2936,863,68,2024-04-05,2,283.22
2937,418,33,2024-10-26,1,206.33
2938,492,61,2022-06-12,5,544.5
2939,219,8,2023-02-20,2,892.3
2940,534,32,2024-09-19,2,123.18
2941,707,57,2024-03-28,4,525.76
2942,80,78,2023-03-17,5,70.3
2943,810,37,2023-03-15,5,1418.0
2944,355,90,2023-06-20,2,119.96
2945,852,51,2022-03-11,4,1513.8
2946,387,3,2023-09-28,5,2362.25
2947,468,55,2023-06-28,4,1249.52
2948,656,58,2022-07-16,5,2248.25
2949,706,91,2024-02-05,1,128.27
2950,99,37,2024-01-16,3,850.8
2951,317,67,2024-09-17,3,797.31
2952,983,24,2024-06-24,2,249.12
2953,641,61,2022-05-13,3,326.7
2954,256,99,2023-03-03,2,844.16
2955,189,13,2023-10-03,4,1208.08
2956,650,57,2023-04-28,1,131.44
2957,579,53,2024-06-29,5,437.9
2958,148,27,2024-08-09,2,481.94
2959,826,76,2022-09-25,4,578.6
2960,767,41,2023-02-24,5,1690.7
2961,963,12,2024-03-19,1,477.74
2962,887,55,2022-02-26,1,312.38
2963,140,27,2022-08-23,1,240.97
2964,457,46,2023-11-12,1,381.4
2965,898,67,2024-08-22,5,1328.85
2966,298,39,2022-01-21,1,470.86
2967,899,2,2024-05-03,1,48.17
